id_record,id_study,id_control,id_effect,authors,title,publication_year,container,record_type,doi,language_record,language_materials,country,population,modality,incentives,incentive_notes,preregistered,open_data,open_data_claimed,open_materials,n_total,n_control,n_mi,within_between,accuracy_control_prop,accuracy_mi_prop,accuracy_control_mean,accuracy_mi_mean,accuracy_control_sd,accuracy_mi_sd,accuracy_type,accuracy_reverse,test_statistic,statistic_type,control_type,notes_comparison,notes_source,age_mean,age_median,age_sd,age_min,age_max,gender_female_prop,neuro_condition,preevent_valence,preevent_warning,preevent_alcohol,event_medium,event_materials,event_valence,postevent_recall,postevent_warning,postevent_retention_interval,exposure_medium,exposure_method,exposure_credibility,exposure_valence,postexposure_recall,postexposure_retention_interval,postexposure_warning,postexposure_correction,test_type,test_medium,item_centrality,items_control,items_misled,items_total,notes_moderators,notes_general,,total_accuracy_control_mean,total_accuracy_mi_mean,total_accuracy_control_sd,total_accuracy_mi_sd,total_accuracy_control_prop,total_accuracy_mi_prop,id,,,,,,,
112,112_02,112_02_03,0545,hoscheidt,IMPAIRING AND ENHANCING EFFECTS OF PSYCHOSOCIAL STRESS ON EPISODIC MEMORY AND EYEWITNESS REPORT ,2011,,dissertation,,en,en,us,students,lab,NA,NA,0,0,0,0,103,25.75,25.75,between,NA,NA,.53,.55,.059,.11,proportion,0,omit,omit,neutral,"neutral narration, neutral, stress","Results, p.168. Some data were extracted with a ruler from figure 17, 18, 19 or 20 depending on condition",19,NA,NA,NA,NA,.573,NA,no_manipulation,0,0,visual,car_accident_hospital_hoscheidt_2011,neutral,0,0,48,NA,questionnaire,NA,no_manipulation,0,48,0,0,recognition,text,NA,60,60,96,induced stress,"Age and gender distr generalized acorss conditions. They had three different slides (negative, neutral or postemotional (neutral)) as a within factor, and an accompanied narrative which was either emotional (negative) or neutral. All event which either had a negative slide or negative narrative (or both), was coded as negative even if one of them were neutral. ",,.53,.55,.059,.11,NA,NA,546,,,,,,,
112,112_02,112_02_03,0546,hoscheidt,IMPAIRING AND ENHANCING EFFECTS OF PSYCHOSOCIAL STRESS ON EPISODIC MEMORY AND EYEWITNESS REPORT ,2011,,dissertation,,en,en,us,students,lab,NA,NA,0,0,0,0,103,25.75,25.75,between,NA,NA,.40,.39,.073,.114,proportion,0,omit,omit,neutral,"neutral narration, post emotional, stress","Results, p.168. Some data were extracted with a ruler from figure 17, 18, 19 or 20 depending on condition",19,NA,NA,NA,NA,.573,NA,no_manipulation,0,0,visual,car_accident_hospital_hoscheidt_2011,neutral,0,0,48,NA,questionnaire,NA,no_manipulation,0,48,0,0,recognition,text,NA,60,60,96,induced stress,"Age and gender distr generalized acorss conditions. They had three different slides (negative, neutral or postemotional (neutral)) as a within factor, and an accompanied narrative which was either emotional (negative) or neutral. All event which either had a negative slide or negative narrative (or both), was coded as negative even if one of them were neutral. ",,.40,.39,.073,.114,NA,NA,547,,,,,,,
112,112_02,112_02_04,0547,hoscheidt,IMPAIRING AND ENHANCING EFFECTS OF PSYCHOSOCIAL STRESS ON EPISODIC MEMORY AND EYEWITNESS REPORT ,2011,,dissertation,,en,en,us,students,lab,NA,NA,0,0,0,0,103,25.75,25.75,between,NA,NA,.58,.59,.20,.20,proportion,0,omit,omit,neutral,"neutral narration, emotional phase, control","Results, p.168. Some data were extracted with a ruler from figure 17, 18, 19 or 20 depending on condition",19,NA,NA,NA,NA,.573,NA,no_manipulation,0,0,visual,car_accident_hospital_hoscheidt_2011,negative,0,0,48,NA,questionnaire,NA,no_manipulation,0,48,0,0,recognition,text,NA,60,60,96,NA,"Age and gender distr generalized acorss conditions. They had three different slides (negative, neutral or postemotional (neutral)) as a within factor, and an accompanied narrative which was either emotional (negative) or neutral. All event which either had a negative slide or negative narrative (or both), was coded as negative even if one of them were neutral. ",,.58,.59,.20,.20,NA,NA,548,,,,,,,
112,112_02,112_02_04,0548,hoscheidt,IMPAIRING AND ENHANCING EFFECTS OF PSYCHOSOCIAL STRESS ON EPISODIC MEMORY AND EYEWITNESS REPORT ,2011,,dissertation,,en,en,us,students,lab,NA,NA,0,0,0,0,103,25.75,25.75,between,NA,NA,.61,.58,.071,.125,proportion,0,omit,omit,neutral,"neutral narration, neutral, control","Results, p.168. Some data were extracted with a ruler from figure 17, 18, 19 or 20 depending on condition",19,NA,NA,NA,NA,.573,NA,no_manipulation,0,0,visual,car_accident_hospital_hoscheidt_2011,neutral,0,0,48,NA,questionnaire,NA,no_manipulation,0,48,0,0,recognition,text,NA,60,60,96,NA,"Age and gender distr generalized acorss conditions. They had three different slides (negative, neutral or postemotional (neutral)) as a within factor, and an accompanied narrative which was either emotional (negative) or neutral. All event which either had a negative slide or negative narrative (or both), was coded as negative even if one of them were neutral. ",,.61,.58,.071,.125,NA,NA,549,,,,,,,
112,112_02,112_02_04,0549,hoscheidt,IMPAIRING AND ENHANCING EFFECTS OF PSYCHOSOCIAL STRESS ON EPISODIC MEMORY AND EYEWITNESS REPORT ,2011,,dissertation,,en,en,us,students,lab,NA,NA,0,0,0,0,103,25.75,25.75,between,NA,NA,.49,.46,.079,.102,proportion,0,omit,omit,neutral,"neutral narration, post emotional, control","Results, p.168. Some data were extracted with a ruler from figure 17, 18, 19 or 20 depending on condition",19,NA,NA,NA,NA,.573,NA,no_manipulation,0,0,visual,car_accident_hospital_hoscheidt_2011,neutral,0,0,48,NA,questionnaire,NA,no_manipulation,0,48,0,0,recognition,text,NA,60,60,96,NA,"Age and gender distr generalized acorss conditions. They had three different slides (negative, neutral or postemotional (neutral)) as a within factor, and an accompanied narrative which was either emotional (negative) or neutral. All event which either had a negative slide or negative narrative (or both), was coded as negative even if one of them were neutral. ",,.49,.46,.079,.102,NA,NA,550,,,,,,,
113,113_01,113_01_01,0550,marche & howe,Preschoolers report misinformation despite accurate memory.,1995,journal,article,10.1037/0012-1649.31.4.554,en,en,ca,children,field,NA,NA,0,0,0,0,64,32,32,between,NA,NA,17.48,16.48,NA,NA,count,0,omit,omit,no misinformation,misleading questionnaire condition vs control-3/4 condition,"Results, p.560",4.5,NA,0.42,NA,NA,.5,NA,no_manipulation,0,0,audiovisual,costume_party_slides_marche_1995,NA,NA,0,504,text,questionnaire,NA,no_manipulation,NA,168,0,0,free_recall,oral,NA,10,10,20,NA,"Several effect sizes couldn't be extracted due to missing info. Group size was estimated from N = 216 (divided by 6). They had an initial recall (once) vs criterion learning, they did not report mean values in relation to these conditions (therefore the NA for postevent recall). They had 4 free recall trials, they did not state which trial they reported (therefore NA in postexposure recall). ",,0.874,0.824,NA,NA,NA,NA,551,,,,,,,
114,114_01,114_01_01,0551,kidorf & cox,effects of temporally varied biased and unbiased story summaries on the suggestibility of preschoolers,1996,journal,article,10.1080/00221325.1996.9914876.,en,en,us,children,NA,NA,NA,0,0,0,0,74,16,18,between,NA,NA,.766,.653,.266,.286,proportion,0,omit,omit,neutral,unbiased/none vs unbiased/biased,,4.33,NA,NA,3.5,5.5,.471,NA,no_manipulation,0,0,audio,birthday_party_story_kidorf_cox_1996,NA,0,0,336,audio,narrative,NA,no_manipulation,0,0,0,0,recognition,visual,NA,4,4,4,NA,"They had an additional control group which was not exposed to any PEI at all, I just compared with the consistent group (unbiased/none). Age was generalized across conditions",,.766,.653,.266,.286,NA,NA,552,,,,,,,
114,114_01,114_01_01,0552,kidorf & cox,effects of temporally varied biased and unbiased story summaries on the suggestibility of preschoolers,1996,journal,article,10.1080/00221325.1996.9914876.,en,en,us,children,NA,NA,NA,0,0,0,0,74,16,20,between,NA,NA,.766,.512,.266,.298,proportion,0,omit,omit,neutral,unbiased/none vs biased/none,,4.33,NA,NA,3.5,5.5,.5,NA,no_manipulation,0,0,audio,birthday_party_story_kidorf_cox_1996,NA,0,0,168,audio,narrative,NA,no_manipulation,0,168,0,0,recognition,visual,NA,4,4,4,NA,"They had an additional control group which was not exposed to any PEI at all, I just compared with the consistent group (unbiased/none). Age was generalized across conditions",,.766,.512,.266,.298,NA,NA,553,,,,,,,
114,114_01,114_01_01,0553,kidorf & cox,effects of temporally varied biased and unbiased story summaries on the suggestibility of preschoolers,1996,journal,article,10.1080/00221325.1996.9914876.,en,en,us,children,NA,NA,NA,0,0,0,0,74,16,20,between,NA,NA,.766,.475,.266,.302,proportion,0,omit,omit,neutral,unbiased/none vs none/biased,,4.33,NA,NA,3.5,5.5,.472,NA,no_manipulation,0,0,audio,birthday_party_story_kidorf_cox_1996,NA,0,0,336,audio,narrative,NA,no_manipulation,0,0,0,0,recognition,visual,NA,4,4,4,NA,"They had an additional control group which was not exposed to any PEI at all, I just compared with the consistent group (unbiased/none). Age was generalized across conditions",,.766,.475,.266,.302,NA,NA,554,,,,,,,
115,115_01,115_01_01,0554,heath,effects of varying postevent information on memory for central and peripheral actions and props,1992,,dissertation,,en,en,us,students,lab,required,course requirement in introductory psychology  ,0,0,0,0,120,15,15,within,NA,NA,.933,.733,NA,NA,proportion,0,omit,omit,consistent,"central prop, unchanged/changed","Appendix H, p. 166",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,0,0,recognition,text,central,12,12,36,central,"N = 150 minus 30 (control participants, I only extracted within), I half of the subjects received a recognition task and half a source-monitoring task (n = 60), item type and centrality was between subjects (60 / 4 = 15), They had a between control condition as well but with fewer participants, I just extracted the within",,.933,.733,NA,NA,NA,NA,555,,,,,,,
115,115_01,115_01_02,0555,heath,effects of varying postevent information on memory for central and peripheral actions and props,1992,,dissertation,,en,en,us,students,lab,required,course requirement in introductory psychology  ,0,0,0,0,120,15,15,within,NA,NA,1.00,.533,NA,NA,proportion,0,omit,omit,consistent,"central action, unchanged/changed","Appendix H, p. 166",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,0,0,recognition,text,central,12,12,36,central,"N = 150 minus 30 (control participants, I only extracted within), I half of the subjects received a recognition task and half a source-monitoring task (n = 60), item type and centrality was between subjects (60 / 4 = 15), They had a between control condition as well but with fewer participants, I just extracted the within",,1.00,.533,NA,NA,NA,NA,556,,,,,,,
115,115_01,115_01_03,0556,heath,effects of varying postevent information on memory for central and peripheral actions and props,1992,,dissertation,,en,en,us,students,lab,required,course requirement in introductory psychology  ,0,0,0,0,120,15,15,within,NA,NA,.667,.467,NA,NA,proportion,0,omit,omit,consistent,"peripheral prop, unchanged/changed","Appendix H, p. 166",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,0,0,recognition,text,peripheral,12,12,36,peripheral,"N = 150 minus 30 (control participants, I only extracted within), I half of the subjects received a recognition task and half a source-monitoring task (n = 60), item type and centrality was between subjects (60 / 4 = 15), They had a between control condition as well but with fewer participants, I just extracted the within",,.667,.467,NA,NA,NA,NA,557,,,,,,,
115,115_01,115_01_04,0557,heath,effects of varying postevent information on memory for central and peripheral actions and props,1992,,dissertation,,en,en,us,students,lab,required,course requirement in introductory psychology  ,0,0,0,0,120,15,15,within,NA,NA,.867,.400,NA,NA,proportion,0,omit,omit,consistent,"peripheral action, unchanged/changed","Appendix H, p. 166",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,0,0,recognition,text,peripheral,12,12,36,peripheral,"N = 150 minus 30 (control participants, I only extracted within), I half of the subjects received a recognition task and half a source-monitoring task (n = 60), item type and centrality was between subjects (60 / 4 = 15), They had a between control condition as well but with fewer participants, I just extracted the within",,.867,.400,NA,NA,NA,NA,558,,,,,,,
115,115_01,115_01_01,0558,heath,effects of varying postevent information on memory for central and peripheral actions and props,1992,,dissertation,,en,en,us,students,lab,required,course requirement in introductory psychology  ,0,0,0,0,120,15,15,within,NA,NA,.933,.467,NA,NA,proportion,0,omit,omit,consistent,"central prop, unchanged/added","Appendix H, p. 166",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,0,0,recognition,text,central,12,12,36,central,"N = 150 minus 30 (control participants, I only extracted within), I half of the subjects received a recognition task and half a source-monitoring task (n = 60), item type and centrality was between subjects (60 / 4 = 15), They had a between control condition as well but with fewer participants, I just extracted the within",,.933,.467,NA,NA,NA,NA,559,,,,,,,
115,115_01,115_01_02,0559,heath,effects of varying postevent information on memory for central and peripheral actions and props,1992,,dissertation,,en,en,us,students,lab,required,course requirement in introductory psychology  ,0,0,0,0,120,15,15,within,NA,NA,1.00,.600,NA,NA,proportion,0,omit,omit,consistent,"central action, unchanged/added","Appendix H, p. 166",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,0,0,recognition,text,central,12,12,36,central,"N = 150 minus 30 (control participants, I only extracted within), I half of the subjects received a recognition task and half a source-monitoring task (n = 60), item type and centrality was between subjects (60 / 4 = 15), They had a between control condition as well but with fewer participants, I just extracted the within",,1.00,.600,NA,NA,NA,NA,560,,,,,,,
115,115_01,115_01_03,0560,heath,effects of varying postevent information on memory for central and peripheral actions and props,1992,,dissertation,,en,en,us,students,lab,required,course requirement in introductory psychology  ,0,0,0,0,120,15,15,within,NA,NA,.667,.400,NA,NA,proportion,0,omit,omit,consistent,"peripheral prop, unchanged/added","Appendix H, p. 166",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,0,0,recognition,text,peripheral,12,12,36,peripheral,"N = 150 minus 30 (control participants, I only extracted within), I half of the subjects received a recognition task and half a source-monitoring task (n = 60), item type and centrality was between subjects (60 / 4 = 15), They had a between control condition as well but with fewer participants, I just extracted the within",,.667,.400,NA,NA,NA,NA,561,,,,,,,
115,115_01,115_01_04,0561,heath,effects of varying postevent information on memory for central and peripheral actions and props,1992,,dissertation,,en,en,us,students,lab,required,course requirement in introductory psychology  ,0,0,0,0,120,15,15,within,NA,NA,.867,.533,NA,NA,proportion,0,omit,omit,consistent,"peripheral action, unchanged/added","Appendix H, p. 166",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,0,0,recognition,text,peripheral,12,12,36,peripheral,"N = 150 minus 30 (control participants, I only extracted within), I half of the subjects received a recognition task and half a source-monitoring task (n = 60), item type and centrality was between subjects (60 / 4 = 15), They had a between control condition as well but with fewer participants, I just extracted the within",,.867,.533,NA,NA,NA,NA,562,,,,,,,
115,115_01,115_01_05,0562,heath,effects of varying postevent information on memory for central and peripheral actions and props,1992,,dissertation,,en,en,us,students,lab,required,course requirement in introductory psychology  ,0,0,0,0,120,15,15,within,NA,NA,.600,.600,NA,NA,proportion,0,omit,omit,consistent,"central prop, unchanged/changed","Appendix P, p. 168",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,0,0,source_monitoring ,text,central,12,12,36,central,"N = 150 minus 30 (control participants, I only extracted within), I half of the subjects received a recognition task and half a source-monitoring task (n = 60), item type and centrality was between subjects (60 / 4 = 15), They had a between control condition as well but with fewer participants, I just extracted the within",,.600,.600,NA,NA,NA,NA,563,,,,,,,
115,115_01,115_01_06,0563,heath,effects of varying postevent information on memory for central and peripheral actions and props,1992,,dissertation,,en,en,us,students,lab,required,course requirement in introductory psychology  ,0,0,0,0,120,15,15,within,NA,NA,.733,.533,NA,NA,proportion,0,omit,omit,consistent,"central action, unchanged/changed","Appendix P, p. 168",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,0,0,source_monitoring ,text,central,12,12,36,central,"N = 150 minus 30 (control participants, I only extracted within), I half of the subjects received a recognition task and half a source-monitoring task (n = 60), item type and centrality was between subjects (60 / 4 = 15), They had a between control condition as well but with fewer participants, I just extracted the within",,.733,.533,NA,NA,NA,NA,564,,,,,,,
115,115_01,115_01_07,0564,heath,effects of varying postevent information on memory for central and peripheral actions and props,1992,,dissertation,,en,en,us,students,lab,required,course requirement in introductory psychology  ,0,0,0,0,120,15,15,within,NA,NA,.667,.600,NA,NA,proportion,0,omit,omit,consistent,"peripheral prop, unchanged/changed","Appendix P, p. 168",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,NA,no_manipulation,0,0,0,0,source_monitoring ,text,peripheral,12,12,36,peripheral,"N = 150 minus 30 (control participants, I only extracted within), I half of the subjects received a recognition task and half a source-monitoring task (n = 60), item type and centrality was between subjects (60 / 4 = 15), They had a between control condition as well but with fewer participants, I just extracted the within",,.667,.600,NA,NA,NA,NA,565,,,,,,,
