...1,id_record,id_study,id_control,id_misled,id_effect,authors,publication_year,bibtexkey,category,author,title,year,journal,doi,language_record,language_materials,country,population,modality,incentives,incentive_notes,preregistered,open_data,open_data_claimed,open_materials,n_total,n_control,n_mi,within_between,accuracy_control_prop,accuracy_mi_prop,accuracy_control_mean,accuracy_mi_mean,accuracy_control_sd,accuracy_mi_sd,accuracy_type,accuracy_reverse,test_statistic,statistic_type,control_type,notes_comparison,notes_source,age_mean,age_median,age_sd,age_min,age_max,gender_female_prop,neuro_condition,preevent_valence,preevent_warning,preevent_alcohol,event_medium,event_materials,event_valence,postevent_recall,postevent_warning,postevent_retention_interval,exposure_medium,exposure_method,exposure_credibility,exposure_valence,postexposure_recall,postexposure_retention_interval,postexposure_warning,postexposure_correction,test_type,test_medium,item_centrality,items_control,items_misled,items_total,notes_moderators,misinformation_type,misinformation_type_notes,sd_imputed,yi,vi,year_raw,control_acc,precision,leverage,resid,se,z,pred,se_pred,ci.lb,ci.ub,pi.lb,pi.ub
762,139,139_01,139_01_01,NA,0828,zhu,5.335480673934626,Zhu_2013,article,Bi Zhu; Chuansheng Chen; Elizabeth F. Loftus; Chongde Lin; Qi Dong,The relationship between {DRM} and misinformation false memories,2013,Memory {\&}amp$\mathsemicolon$ Cognition,10.3758/s13421-013-0300-2,en,zh,cn,students,lab,NA,NA,0,0,0,0,432,432,432,within,NA,NA,0.6,0.32,0.17,0.18,proportion,0,omit,omit,consistent,comparing misled and consistent items.,"figure 2a, p.550",NA,NA,NA,NA,NA,NA,NA,no_manipulation,0,0,visual,theft_slides_mccloskey_zaragoza_1985,NA,0,0,0,text,narrative,no_manipulation,no_manipulation,0,0,0,0,recognition,text,NA,6,12,18,NA,contradictory,NA,0,1.59795532381032,0.00610732709310981,2013,-0.04801679269323422,163.73775053381115,0.002753644694010126,1.0503363586333154,0.8544552002815351,1.229246844407102,0.5476189651770045,0.23248045126321634,0.09196565359148118,1.0032722767625277,-1.2402299316356227,2.3354678619896316
763,140,140_01,140_01_01,NA,0829,welch-ross,-10.664519326065374,Welch_Ross_1997,article,Melissa K. Welch-Ross; Kristina Diecidue; Scott A. Miller,Young children{\textquotesingle}s understanding of conflicting mental representation predicts suggestibility.,1997,Developmental Psychology,10.1037/0012-1649.33.1.43,en,en,us,community,missing,NA,NA,0,0,0,0,42,42,42,within,NA,NA,0.87,0.62,0.13,0.16,proportion,0,omit,omit,neutral,comparing misled and non-misled episodes.,p. 46. Last sentence of the right hand paragraph and first sentence on the left hand paragraph.,4.45,NA,NA,3.08,5.83,0.020000000000000018,NA,no_manipulation,0,0,live,childrens_story_welch-ross_et_al_1997,NA,0,0,0,live,interview,no_manipulation,no_manipulation,0,168,0,0,recognition,live,NA,18,11,29,children,contradictory,NA,0,1.69924399448933,0.0648061318619527,1997,0.2219832073067658,15.430638602688985,0.004269278905386447,0.7874761391894316,0.887799139352037,0.8869980880632229,0.9117678552998985,0.2337784045679531,0.4535706019834764,1.3699651086163205,-0.8767310852706536,2.7002667958704505
764,141,141_01,141_01_02,NA,0830,welch-ross,-8.664519326065374,NA,article,NA,preschoolers,NA,NA,10.1016/S0885-2014(99)80020-3,en,en,us,community,missing,NA,NA,0,0,0,0,57,57,57,within,NA,NA,0.69,0.75,0.23,0.19,proportion,0,omit,omit,consistent,comparing control test and the original loftus design test on pre-scholers,"table 1, p.114",4.35,NA,NA,3.16,5.41,0.06999999999999995,NA,no_manipulation,0,0,live,lion_king_story_welch-ross_et_al_1999,NA,0,0,0,live,interview,no_manipulation,no_manipulation,1,192,0,0,modified_test,visual,NA,12,6,24,event materials are a story told by the experimenter with acompanying pictures,contradictory,NA,0,-0.282517656734056,0.0354377904665197,1999,0.041983207306765746,28.218463590295297,0.004763944316877994,-0.8923738264380112,0.8715903577890359,-1.0238454549929816,0.6098561697039552,0.23195163523954676,0.15523931847927197,1.0644730209286384,-1.1777288545376106,2.397441193945521
765,141,141_01,141_01_01,NA,0831,welch-ross,-8.664519326065374,NA,article,NA,preschoolers,NA,NA,10.1016/S0885-2014(99)80020-3,en,en,us,community,missing,NA,NA,0,0,0,0,57,57,57,within,NA,NA,0.69,0.71,0.19,0.22,proportion,0,omit,omit,consistent,comparing control test and the modified zaragoza design test on pre-scholers,"table 1, p.114",4.35,NA,NA,3.16,5.41,0.06999999999999995,NA,no_manipulation,0,0,live,lion_king_story_welch-ross_et_al_1999,NA,0,0,0,live,interview,no_manipulation,no_manipulation,0,192,0,0,recognition,visual,NA,12,6,24,event materials are a story told by the experimenter with acompanying pictures,contradictory,NA,0,-0.0966475812392292,0.0351286875217517,1999,0.041983207306765746,28.466762368528556,0.0021957330935012654,-0.7281977049407359,0.8714024123521533,-0.8356617959951834,0.6315501237015066,0.23199147760898725,0.17685518286766133,1.086245064535352,-1.15605476180736,2.4191550092103733
766,142,142_01,142_01_02,NA,0832,welch-ross,-8.664519326065374,NA,article,NA,Interviewer Knowledge,NA,NA,10.1016/S0885-2014(99)00013-1,en,en,us,community,missing,NA,NA,0,0,0,0,51,51,51,within,NA,NA,4.355,3.885,1.235,1.045,count,0,omit,omit,neutral,comparing straightforward vs misleading questions from a knowlegeble interviewer. accuracy is averaged over whether the children pass the false-belief task.,"table 2, p 431. Values are averages of the pass and fail columns",4.713,NA,NA,3.6,5.667,NA,NA,no_manipulation,0,0,live,john_amy_story_welch-ross_1999b,NA,0,0,0,live,interview,no_manipulation,no_manipulation,0,168,0,0,recognition,live,NA,12,12,24,event materials are a story told by the experimenter with acompanying pictures,contradictory,NA,0,0.407766143900125,0.040030751118192,1999,-0.2851001260265675,24.98079531526825,0.0021863714912046636,0.2760038990228829,0.8741368899215884,0.3157444814480269,0.1317622448772421,0.23226917834919023,-0.32347697940588116,0.5870014691603654,-1.6559811619910851,1.9195056517455695
767,142,142_01,142_01_01,NA,0833,welch-ross,-8.664519326065374,NA,article,NA,Interviewer Knowledge,NA,NA,10.1016/S0885-2014(99)00013-1,en,en,us,community,missing,NA,NA,0,0,0,0,51,51,51,within,NA,NA,4.22,3.43,1.12,1.4,count,0,omit,omit,neutral,comparing straightforward vs misleading questions from a naive interviewer. accuracy is averaged over whether the children pass the false-belief task.,"table 2, p 431. Values are averages of the pass and fail columns",4.712,NA,NA,3.5,5.666,NA,NA,no_manipulation,0,0,live,john_amy_story_welch-ross_1999b,NA,0,0,0,live,interview,no_manipulation,no_manipulation,0,168,0,0,recognition,live,NA,12,12,24,event materials are a story told by the experimenter with acompanying pictures,contradictory,NA,0,0.618462030741717,0.0410906631542606,1999,-0.2963501260265676,24.33642884384338,0.0022700829536889547,0.5040562352175411,0.874727204108171,0.5762439225054766,0.11440579552417598,0.23232843984748253,-0.3409495791612701,0.569761170209622,-1.6733671919466038,1.9021787829949557
768,143,143_01,143_01_01,NA,0834,van damme,6.335480673934626,Van_Damme_2014,article,Ilse Van Damme; Karolien Smets,The power of emotion versus the power of suggestion: Memory for emotional events in the misinformation paradigm.,2014,Emotion,10.1037/a0034629,en,nl-be,be,students,lab,course_credit,NA,0,0,0,0,53,26,27,between,NA,NA,0.055,0.3,0.178,0.312,proportion,1,omit,omit,neutral,comparing mean recall on central details on high arousal postive valence,figure 1. p 316. measures from the figure is extracted with a ruler.,21,NA,1.82,17,25,0.27,NA,no_manipulation,0,0,visual,IAPS_pictures_van_damme_et_al_2014,positive,0,0,0,live,interview,no_manipulation,no_manipulation,0,0,0,0,recognition,missing,central,12,12,72,positive valence with high arousal,mixed,did not specify how many items were additive or contradictory,0,0.945609252376702,0.0839342062361267,2014,-0.5930167926932342,11.91409372701714,0.010922238721386653,1.2376536969469394,0.8978448136479846,1.3784717337936114,-0.2920444445702374,0.23631000667797375,-0.7552035468454856,0.17111465770501072,-2.0818209924933817,1.497732103352907
769,143,143_01,143_01_01,NA,0835,van damme,6.335480673934626,Van_Damme_2014,article,Ilse Van Damme; Karolien Smets,The power of emotion versus the power of suggestion: Memory for emotional events in the misinformation paradigm.,2014,Emotion,10.1037/a0034629,en,nl-be,be,students,lab,course_credit,NA,0,0,0,0,53,26,27,between,NA,NA,0.135,0.34,0.306,0.364,proportion,1,omit,omit,neutral,comparing mean recall on central details on low arousal negative valence,figure 1. p 316. measures from the figure is extracted with a ruler.,21,NA,1.83,17,25,0.27,NA,no_manipulation,0,0,visual,IAPS_pictures_van_damme_et_al_2014,negative,0,0,0,live,interview,no_manipulation,no_manipulation,0,0,0,0,recognition,missing,central,12,12,72,negative valence with low arousal,mixed,did not specify how many items were additive or contradictory,0,0.599633623267124,0.0788906555188817,2014,-0.5130167926932342,12.675772478030174,0.007427280495693038,0.7682544279933365,0.8952857466339813,0.85811086670569,-0.16862080472621258,0.2353457240051667,-0.6298899476918429,0.2926483382394177,-1.957909199515471,1.6206675900630458
770,143,143_01,143_01_01,NA,0836,van damme,6.335480673934626,Van_Damme_2014,article,Ilse Van Damme; Karolien Smets,The power of emotion versus the power of suggestion: Memory for emotional events in the misinformation paradigm.,2014,Emotion,10.1037/a0034629,en,nl-be,be,students,lab,course_credit,NA,0,0,0,0,53,26,27,between,NA,NA,0.52,0.445,0.331,0.286,proportion,1,omit,omit,neutral,comparing mean recall on central details on average arousal average valence,figure 1. p 316. measures from the figure is extracted with a ruler.,21,NA,1.84,17,25,0.27,NA,no_manipulation,0,0,visual,IAPS_pictures_van_damme_et_al_2014,neutral,0,0,0,live,interview,no_manipulation,no_manipulation,0,0,0,0,recognition,missing,central,12,12,72,average valence with average arousal(AA).,mixed,did not specify how many items were additive or contradictory,0,-0.239222120875205,0.0760384549619343,2014,-0.12801679269323418,13.15124038883498,9.157240670444756e-4,-0.6645775828983627,0.8943139521300204,-0.7431144077709106,0.42535546202315766,0.23296895158393485,-0.03125529259741017,0.8819662166437254,-1.3627376895521282,2.2134486135984437
771,143,143_01,143_01_01,NA,0837,van damme,6.335480673934626,Van_Damme_2014,article,Ilse Van Damme; Karolien Smets,The power of emotion versus the power of suggestion: Memory for emotional events in the misinformation paradigm.,2014,Emotion,10.1037/a0034629,en,nl-be,be,students,lab,course_credit,NA,0,0,0,0,53,26,27,between,NA,NA,0.245,0.5,0.255,0.39,proportion,1,omit,omit,neutral,comparing mean recall on central details on high arousal negative valence,figure 1. p 316. measures from the figure is extracted with a ruler.,21,NA,1.83,17,25,0.27,NA,no_manipulation,0,0,visual,IAPS_pictures_van_damme_et_al_2014,negative,0,0,0,live,interview,no_manipulation,no_manipulation,0,0,0,0,recognition,missing,central,12,12,72,negative valence with high arousal,mixed,did not specify how many items were additive or contradictory,0,0.759500387291724,0.0809404701994838,2014,-0.4030167926932342,12.354758967120226,0.00317102624963897,0.7584136872324021,0.8967085176664356,0.8457750453916426,0.0010867000593218473,0.23428151219963747,-0.45809662609554885,0.4602700262141925,-1.787665117408357,1.7898385175270006
772,143,143_01,143_01_01,NA,0838,van damme,6.335480673934626,Van_Damme_2014,article,Ilse Van Damme; Karolien Smets,The power of emotion versus the power of suggestion: Memory for emotional events in the misinformation paradigm.,2014,Emotion,10.1037/a0034629,en,nl-be,be,students,lab,course_credit,NA,0,0,0,0,53,26,27,between,NA,NA,0.356,0.505,0.382,0.39,proportion,1,omit,omit,neutral,comparing mean recall on central details on low arousal average valence,figure 1. p 316. measures from the figure is extracted with a ruler.,21,NA,1.84,17,25,0.27,NA,no_manipulation,0,0,visual,IAPS_pictures_van_damme_et_al_2014,neutral,0,0,0,live,interview,no_manipulation,no_manipulation,0,0,0,0,recognition,missing,central,12,12,72,avarage valence with low arousal,mixed,did not specify how many items were additive or contradictory,0,0.38020341729065,0.0768622985034763,2014,-0.2920167926932342,13.010279675083778,9.340038317392535e-4,0.20786641694774358,0.8946311658160851,0.23234873195830064,0.17233700034290642,0.23351851761397552,-0.2853508839036678,0.6300248845894806,-1.6160315122577207,1.9607055129435333
773,143,143_01,143_01_01,NA,0839,van damme,6.335480673934626,Van_Damme_2014,article,Ilse Van Damme; Karolien Smets,The power of emotion versus the power of suggestion: Memory for emotional events in the misinformation paradigm.,2014,Emotion,10.1037/a0034629,en,nl-be,be,students,lab,course_credit,NA,0,0,0,0,53,26,27,between,NA,NA,0.46,0.55,0.408,0.39,proportion,1,omit,omit,neutral,comparing mean recall on central details on low arousal postive valence,figure 1. p 316. measures from the figure is extracted with a ruler.,21,NA,1.82,17,25,0.27,NA,no_manipulation,0,0,visual,IAPS_pictures_van_damme_et_al_2014,positive,0,0,0,live,interview,no_manipulation,no_manipulation,0,0,0,0,recognition,missing,central,12,12,72,positive valence with low arousal,mixed,did not specify how many items were additive or contradictory,0,0.222269469875713,0.0759646483027154,2014,-0.18801679269323418,13.164018031322266,4.3344500369450094e-4,-0.11051826226442596,0.894241208948945,-0.12358887194912954,0.33278773214013896,0.23308974866957022,-0.1240597804177116,0.7896352446979895,-1.4553658930290099,2.1209413573092877
774,144,144_01,144_01_01,144_01_01,0840,chan,11.335480673934626,Chan_2018,article,Elisha Chan; Helen M. Paterson; Celine van Golde,The effects of repeatedly recalling a traumatic event on eyewitness memory and suggestibility,2018,Memory,10.1080/09658211.2018.1533563,en,en,au,students,lab,course_credit,NA,0,0,0,0,92,23,23,within,NA,NA,3.69,2.65,0.57,0.81,count,0,omit,omit,no_misinformation,trauma recall on peripheral details,"table 4, p.543",19.06,NA,1.98,NA,NA,0.06799999999999995,NA,no_manipulation,0,0,visual,fatal_car_accident_takarangi_2012,traumatic,1,0,336,text,eyewitness,no_manipulation,no_manipulation,0,0,0,0,free_recall,text,peripheral,10,10,20,NA,mixed,NA,0,1.4594760832997,0.110109461279607,2019,-0.2790167926932342,9.081871697298066,2.885966375462584e-4,1.2392685014072127,0.9118506065111246,1.359069668384427,0.2202075818924874,0.23805767179299367,-0.24637688106523686,0.6867920448502116,-1.570458439047437,2.0108736028324117
775,144,144_01,144_01_02,144_01_02,0841,chan,11.335480673934626,Chan_2018,article,Elisha Chan; Helen M. Paterson; Celine van Golde,The effects of repeatedly recalling a traumatic event on eyewitness memory and suggestibility,2018,Memory,10.1080/09658211.2018.1533563,en,en,au,students,lab,course_credit,NA,0,0,0,0,92,21,21,within,NA,NA,8.67,5.42,0.52,0.51,count,0,omit,omit,no_misinformation,non-trauma recall on peripheral details,"table 4, p.544",19.06,NA,1.99,NA,NA,0.06799999999999995,NA,no_manipulation,0,0,visual,fatal_car_accident_takarangi_2012,traumatic,1,0,336,text,eyewitness,no_manipulation,no_manipulation,0,0,0,0,free_recall,text,peripheral,10,10,20,NA,mixed,NA,0,6.19119293939212,0.551557976342606,2019,0.2189832073067658,1.8130460312278027,0.0020262559452006337,5.202673199470577,1.1281619452244471,4.611636850093812,0.9885197399215429,0.2384158637855243,0.5212332335589079,1.4558062462841779,-0.8023293370539208,2.7793688168970068
776,144,144_01,144_01_03,144_01_03,0842,chan,11.335480673934626,Chan_2018,article,Elisha Chan; Helen M. Paterson; Celine van Golde,The effects of repeatedly recalling a traumatic event on eyewitness memory and suggestibility,2018,Memory,10.1080/09658211.2018.1533563,en,en,au,students,lab,course_credit,NA,0,0,0,0,92,21,21,within,NA,NA,6.65,3.71,0.78,0.9,count,0,omit,omit,no_misinformation,complete recall on peripheral detail,"table 4, p.545",19.06,NA,1.1,NA,NA,0.06799999999999995,NA,no_manipulation,0,0,visual,fatal_car_accident_takarangi_2012,traumatic,1,0,336,text,eyewitness,no_manipulation,no_manipulation,0,0,0,0,free_recall,text,peripheral,10,10,20,NA,mixed,NA,0,3.42516612847817,0.234901940567549,2019,0.016983207306765835,4.257095524983274,0.0013332786076418728,2.74829107916279,0.9780193420521839,2.8100580029389137,0.6768750493153799,0.23751553539497441,0.21135315417248163,1.1423969444582782,-1.1135143977973732,2.467264496428133
777,144,144_01,144_01_04,144_01_04,0843,chan,11.335480673934626,Chan_2018,article,Elisha Chan; Helen M. Paterson; Celine van Golde,The effects of repeatedly recalling a traumatic event on eyewitness memory and suggestibility,2018,Memory,10.1080/09658211.2018.1533563,en,en,au,students,lab,course_credit,NA,0,0,0,0,92,23,23,within,NA,NA,2.63,1.8,0.74,0.81,count,0,omit,omit,no_misinformation,no recall on peripheral details,"table 4, p.546",19.06,NA,1.101,NA,NA,0.06799999999999995,NA,no_manipulation,0,0,visual,fatal_car_accident_takarangi_2012,traumatic,0,0,336,text,eyewitness,no_manipulation,no_manipulation,0,0,0,0,free_recall,text,peripheral,10,10,20,NA,mixed,NA,0,1.05151896276287,0.0989749144461946,2019,-0.3850167926932342,10.103570238937934,4.457273205441256e-4,1.0136748351956286,0.9059297484381101,1.1189331589378524,0.03784412756724151,0.23727563666684776,-0.4272075747085915,0.5028958298430746,-1.7524231215508683,1.8281113766853512
778,144,144_01,144_01_01,144_01_01,0844,chan,11.335480673934626,Chan_2018,article,Elisha Chan; Helen M. Paterson; Celine van Golde,The effects of repeatedly recalling a traumatic event on eyewitness memory and suggestibility,2018,Memory,10.1080/09658211.2018.1533563,en,en,au,students,lab,course_credit,NA,0,0,0,0,92,23,23,within,NA,NA,7.45,3.8,0.24,0.54,count,0,omit,omit,no_misinformation,trauma_recall on central details,"table 4, p.547",19.06,NA,1.102,NA,NA,0.06799999999999995,NA,no_manipulation,0,0,visual,fatal_car_accident_takarangi_2012,traumatic,1,0,336,text,eyewitness,no_manipulation,no_manipulation,0,0,0,0,free_recall,text,central,10,10,20,NA,mixed,NA,0,8.5852687332141,0.888117817625039,2019,0.0969832073067658,1.125976734341566,6.4342583450215e-4,7.784970044054695,1.2687106265014467,6.136127404814339,0.8002986891594047,0.2377492087094042,0.334318802736076,1.2662785755827335,-0.990209895580242,2.5908072738990513
779,144,144_01,144_01_02,144_01_02,0845,chan,11.335480673934626,Chan_2018,article,Elisha Chan; Helen M. Paterson; Celine van Golde,The effects of repeatedly recalling a traumatic event on eyewitness memory and suggestibility,2018,Memory,10.1080/09658211.2018.1533563,en,en,au,students,lab,course_credit,NA,0,0,0,0,92,21,21,within,NA,NA,5.57,3.37,0.14,0.48,count,0,omit,omit,no_misinformation,non-trauma recall on central details,"table 4, p.548",19.06,NA,1.103,NA,NA,0.06799999999999995,NA,no_manipulation,0,0,visual,fatal_car_accident_takarangi_2012,traumatic,1,0,336,text,eyewitness,no_manipulation,no_manipulation,0,0,0,0,free_recall,text,central,10,10,20,NA,mixed,NA,0,6.10500955496082,0.538942162692415,2019,-0.09101679269323415,1.855486672269729,2.7742177704476466e-4,5.594756419434874,1.1227599846253973,4.983038669036227,0.5102531355259462,0.23745673717750446,0.044846482771644214,0.9756597882802482,-1.2801063506955326,2.3006126217474248
