"","id_record","id_study","id_control","id_effect","authors","publication_year","bibtexkey","category","author","title","year","journal","doi","language_record","language_materials","country","population","modality","incentives","incentive_notes","preregistered","open_data","open_data_claimed","open_materials","n_total","n_control","n_mi","within_between","accuracy_control_prop","accuracy_mi_prop","accuracy_control_mean","accuracy_mi_mean","accuracy_control_sd","accuracy_mi_sd","accuracy_type","accuracy_reverse","test_statistic","statistic_type","control_type","notes_comparison","notes_source","age_mean","age_median","age_sd","age_min","age_max","gender_female_prop","neuro_condition","preevent_valence","preevent_warning","preevent_alcohol","event_medium","event_materials","event_valence","postevent_recall","postevent_warning","postevent_retention_interval","exposure_medium","exposure_method","exposure_credibility","exposure_valence","postexposure_recall","postexposure_retention_interval","postexposure_warning","postexposure_correction","test_type","test_medium","item_centrality","items_control","items_misled","items_total","notes_moderators","notes_general","total_accuracy_control_mean","total_accuracy_mi_mean","total_accuracy_control_sd","total_accuracy_mi_sd","total_accuracy_control_prop","total_accuracy_mi_prop","id"
"749","157","157_01","157_01_01","0749","luke",2017,"Luke_2017","article","Timothy J. Luke; William E. Crozier; Deryn Strange","Memory errors in police interviews: The bait question as a source of misinformation.",2017,"Journal of Applied Research in Memory and Cognition","10.1016/j.jarmac.2017.01.011","en","en","us","students","lab","course_credit",NA,0,1,1,1,112,62,62,"within",NA,NA,0.767,0.545,0.21,0.265,"proportion",0,"omit","omit","neutral","comparing accuracy on control and misled items in the pilot study","p.264",22,NA,NA,18,43,0.663,NA,"no_manipulation",0,0,"text","mock_interrogation_luke_et_al_2017",NA,0,0,0,"audiovisual","mock_interogation",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,9,11,20,NA,"This study examines if bait questions in a mock itnerogation can serve as misinformation.",0.767,0.545,0.21,0.265,NA,NA,781
"750","157","157_02","157_02_01","0750","luke",2017,"Luke_2017","article","Timothy J. Luke; William E. Crozier; Deryn Strange","Memory errors in police interviews: The bait question as a source of misinformation.",2017,"Journal of Applied Research in Memory and Cognition","10.1016/j.jarmac.2017.01.011","en","en","us","mturk","online",NA,NA,0,1,1,1,104,104,104,"within",NA,NA,0.796,0.505,0.221,0.271,"proportion",0,"omit","omit","neutral","comparing accuracy on contrl and misled items","p.264",38,NA,NA,18,71,0.663,NA,"no_manipulation",0,0,"text","mock_interrogation_luke_et_al_2017",NA,0,0,0,"audiovisual","mock_interogation",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,9,11,20,NA,"This study examines if bait questions in a mock itnerogation can serve as misinformation.",0.796,0.505,0.221,0.271,NA,NA,782
"751","157","157_03","157_03_01","0751","luke",2017,"Luke_2017","article","Timothy J. Luke; William E. Crozier; Deryn Strange","Memory errors in police interviews: The bait question as a source of misinformation.",2017,"Journal of Applied Research in Memory and Cognition","10.1016/j.jarmac.2017.01.011","en","en","us","mturk","online",NA,NA,0,1,1,1,208,208,208,"within",NA,NA,0.832,0.59,0.206,0.274,"proportion",0,"omit","omit","neutral","comparing accuracy on contrl and misled items","p.265",38,NA,NA,20,74,0.65,NA,"no_manipulation",0,0,"text","mock_interrogation_luke_et_al_2017",NA,0,0,0,"audiovisual","mock_interogation",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,9,10,20,NA,"This study examines if bait questions in a mock itnerogation can serve as misinformation.",0.832,0.59,0.206,0.274,NA,NA,783
"752","157","157_04","157_04_01","0752","luke",2017,"Luke_2017","article","Timothy J. Luke; William E. Crozier; Deryn Strange","Memory errors in police interviews: The bait question as a source of misinformation.",2017,"Journal of Applied Research in Memory and Cognition","10.1016/j.jarmac.2017.01.011","en","en","us","mturk","online",NA,NA,1,1,1,1,205,40,40,"within",NA,NA,0.78,0.58,0.239,0.284,"proportion",0,"omit","omit","neutral","comparing control and misled items without warning","extracted using published data",38.4,36.5,12.49,21,71,0.7,NA,"no_manipulation",0,0,"text","mock_interrogation_luke_et_al_2017",NA,0,0,0,"audiovisual","mock_interogation",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,9,10,20,NA,"This study examines if bait questions in a mock itnerogation can serve as misinformation.",0.78,0.58,0.239,0.284,NA,NA,784
"753","157","157_04","157_04_02","0753","luke",2017,"Luke_2017","article","Timothy J. Luke; William E. Crozier; Deryn Strange","Memory errors in police interviews: The bait question as a source of misinformation.",2017,"Journal of Applied Research in Memory and Cognition","10.1016/j.jarmac.2017.01.011","en","en","us","mturk","online",NA,NA,1,1,1,1,205,43,43,"within",NA,NA,0.819,0.67,0.179,0.269,"proportion",0,"omit","omit","neutral","comparing control and misled items with basic post warning","extracted using published data",38.126,36,12.327,21,72,0.744,NA,"no_manipulation",0,0,"text","mock_interrogation_luke_et_al_2017",NA,0,0,0,"audiovisual","mock_interogation",NA,"no_manipulation",0,0,1,0,"recognition","text",NA,9,10,20,NA,"This study examines if bait questions in a mock itnerogation can serve as misinformation.",0.819,0.67,0.179,0.269,NA,NA,785
"754","157","157_04","157_04_03","0754","luke",2017,"Luke_2017","article","Timothy J. Luke; William E. Crozier; Deryn Strange","Memory errors in police interviews: The bait question as a source of misinformation.",2017,"Journal of Applied Research in Memory and Cognition","10.1016/j.jarmac.2017.01.011","en","en","us","mturk","online",NA,NA,1,1,1,1,205,41,41,"within",NA,NA,0.79,0.61,0.21,0.257,"proportion",0,"omit","omit","neutral","comparing control and misled items with bait question post warning","extracted using published data",38.854,39,12.383,22,59,0.707,NA,"no_manipulation",0,0,"text","mock_interrogation_luke_et_al_2017",NA,0,0,0,"audiovisual","mock_interogation",NA,"no_manipulation",0,0,1,0,"recognition","text",NA,9,10,20,NA,"This study examines if bait questions in a mock itnerogation can serve as misinformation.",0.79,0.61,0.21,0.257,NA,NA,786
"755","157","157_04","157_04_04","0755","luke",2017,"Luke_2017","article","Timothy J. Luke; William E. Crozier; Deryn Strange","Memory errors in police interviews: The bait question as a source of misinformation.",2017,"Journal of Applied Research in Memory and Cognition","10.1016/j.jarmac.2017.01.011","en","en","us","mturk","online",NA,NA,1,1,1,1,205,40,40,"within",NA,NA,0.85,0.58,0.139,0.247,"proportion",0,"omit","omit","neutral","comparing control and misled items with basic pre warning","extracted using published data",41.3,40,11.92,26,70,0.575,NA,"no_manipulation",0,0,"text","mock_interrogation_luke_et_al_2017",NA,0,1,0,"audiovisual","mock_interogation",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,9,10,20,NA,"This study examines if bait questions in a mock itnerogation can serve as misinformation.",0.85,0.58,0.139,0.247,NA,NA,787
"756","157","157_04","157_04_05","0756","luke",2017,"Luke_2017","article","Timothy J. Luke; William E. Crozier; Deryn Strange","Memory errors in police interviews: The bait question as a source of misinformation.",2017,"Journal of Applied Research in Memory and Cognition","10.1016/j.jarmac.2017.01.011","en","en","us","mturk","online",NA,NA,1,1,1,1,205,41,41,"within",NA,NA,0.8,0.517,0.226,0.264,"proportion",0,"omit","omit","neutral","comparing control and misled items with bait question pre warning","extracted using published data",36.61,33,12.43,21,77,0.61,NA,"no_manipulation",0,0,"text","mock_interrogation_luke_et_al_2017",NA,0,1,0,"audiovisual","mock_interogation",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,9,10,20,NA,"This study examines if bait questions in a mock itnerogation can serve as misinformation.",0.8,0.517,0.226,0.264,NA,NA,788
"757","157","157_05","157_05_01","0757","luke",2017,"Luke_2017","article","Timothy J. Luke; William E. Crozier; Deryn Strange","Memory errors in police interviews: The bait question as a source of misinformation.",2017,"Journal of Applied Research in Memory and Cognition","10.1016/j.jarmac.2017.01.011","en","en","us","mturk","online",NA,NA,1,1,1,1,294,41,41,"within",NA,NA,0.785,0.576,0.207,0.223,"proportion",0,"omit","omit","neutral","comparing control and misled items without warning","extracted using published data",38.41,36,11.739,23,71,0.659,NA,"no_manipulation",0,0,"text","mock_interrogation_luke_et_al_2017",NA,0,0,0,"audiovisual","mock_interogation",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,9,10,20,NA,"This study examines if bait questions in a mock itnerogation can serve as misinformation.",0.785,0.576,0.207,0.223,NA,NA,789
"758","157","157_05","157_05_02","0758","luke",2017,"Luke_2017","article","Timothy J. Luke; William E. Crozier; Deryn Strange","Memory errors in police interviews: The bait question as a source of misinformation.",2017,"Journal of Applied Research in Memory and Cognition","10.1016/j.jarmac.2017.01.011","en","en","us","mturk","online",NA,NA,1,1,1,1,294,42,42,"within",NA,NA,0.857,0.552,0.155,0.264,"proportion",0,"omit","omit","neutral","comparing control and misled items with basic post warning","extracted using published data",35.98,34.5,9.23,19,60,0.619,NA,"no_manipulation",0,0,"text","mock_interrogation_luke_et_al_2017",NA,0,1,0,"audiovisual","mock_interogation",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,9,10,20,NA,"This study examines if bait questions in a mock itnerogation can serve as misinformation.",0.857,0.552,0.155,0.264,NA,NA,790
"759","157","157_05","157_05_03","0759","luke",2017,"Luke_2017","article","Timothy J. Luke; William E. Crozier; Deryn Strange","Memory errors in police interviews: The bait question as a source of misinformation.",2017,"Journal of Applied Research in Memory and Cognition","10.1016/j.jarmac.2017.01.011","en","en","us","mturk","online",NA,NA,1,1,1,1,294,41,41,"within",NA,NA,0.776,0.659,0.229,0.269,"proportion",0,"omit","omit","neutral","comparing control and misled items with bait question post warning","extracted using published data",37.88,35,12.622,23,72,0.707,NA,"no_manipulation",0,0,"text","mock_interrogation_luke_et_al_2017",NA,0,1,0,"audiovisual","mock_interogation",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,9,10,20,NA,"This study examines if bait questions in a mock itnerogation can serve as misinformation.",0.776,0.659,0.229,0.269,NA,NA,791
"760","157","157_05","157_05_04","0760","luke",2017,"Luke_2017","article","Timothy J. Luke; William E. Crozier; Deryn Strange","Memory errors in police interviews: The bait question as a source of misinformation.",2017,"Journal of Applied Research in Memory and Cognition","10.1016/j.jarmac.2017.01.011","en","en","us","mturk","online",NA,NA,1,1,1,1,294,43,43,"within",NA,NA,0.791,0.582,0.21,0.245,"proportion",0,"omit","omit","neutral","comparing control and misled items with super obvious post warning","extracted using published data",37.63,35,11.755,23,68,0.605,NA,"no_manipulation",0,0,"text","mock_interrogation_luke_et_al_2017",NA,0,1,0,"audiovisual","mock_interogation",NA,"no_manipulation",0,0,0,0,"recognition","text",NA,9,10,20,NA,"This study examines if bait questions in a mock itnerogation can serve as misinformation.",0.791,0.582,0.21,0.245,NA,NA,792
"761","157","157_05","157_05_05","0761","luke",2017,"Luke_2017","article","Timothy J. Luke; William E. Crozier; Deryn Strange","Memory errors in police interviews: The bait question as a source of misinformation.",2017,"Journal of Applied Research in Memory and Cognition","10.1016/j.jarmac.2017.01.011","en","en","us","mturk","online",NA,NA,1,1,1,1,294,42,42,"within",NA,NA,0.805,0.529,0.219,0.261,"proportion",0,"omit","omit","neutral","comparing control and misled items with basic pre warning","extracted using published data",35.88,33.5,13.368,19,74,0.571,NA,"no_manipulation",0,0,"text","mock_interrogation_luke_et_al_2017",NA,0,0,0,"audiovisual","mock_interogation",NA,"no_manipulation",0,0,1,0,"recognition","text",NA,9,10,20,NA,"This study examines if bait questions in a mock itnerogation can serve as misinformation.",0.805,0.529,0.219,0.261,NA,NA,793
"762","157","157_05","157_05_06","0762","luke",2017,"Luke_2017","article","Timothy J. Luke; William E. Crozier; Deryn Strange","Memory errors in police interviews: The bait question as a source of misinformation.",2017,"Journal of Applied Research in Memory and Cognition","10.1016/j.jarmac.2017.01.011","en","en","us","mturk","online",NA,NA,1,1,1,1,294,43,43,"within",NA,NA,0.874,0.591,0.163,0.272,"proportion",0,"omit","omit","neutral","comparing control and misled items with bait question pre warning","extracted using published data",36.53,33,10.842,22,72,0.605,NA,"no_manipulation",0,0,"text","mock_interrogation_luke_et_al_2017",NA,0,0,0,"audiovisual","mock_interogation",NA,"no_manipulation",0,0,1,0,"recognition","text",NA,9,10,20,NA,"This study examines if bait questions in a mock itnerogation can serve as misinformation.",0.874,0.591,0.163,0.272,NA,NA,794
"763","157","157_05","157_05_07","0763","luke",2017,"Luke_2017","article","Timothy J. Luke; William E. Crozier; Deryn Strange","Memory errors in police interviews: The bait question as a source of misinformation.",2017,"Journal of Applied Research in Memory and Cognition","10.1016/j.jarmac.2017.01.011","en","en","us","mturk","online",NA,NA,1,1,1,1,294,42,42,"within",NA,NA,0.77,0.581,0.211,0.278,"proportion",0,"omit","omit","neutral","comparing control and misled items with super obvious pre warning","extracted using published data",34.67,34.5,11.165,20,69,0.429,NA,"no_manipulation",0,0,"text","mock_interrogation_luke_et_al_2017",NA,0,0,0,"audiovisual","mock_interogation",NA,"no_manipulation",0,0,1,0,"recognition","text",NA,9,10,20,NA,"This study examines if bait questions in a mock itnerogation can serve as misinformation.",0.77,0.581,0.211,0.278,NA,NA,795
"764","158","158_01","158_01_01","0764","mahe",2015,"Mah__2015","article","A. Mah{\'{e}}; Y. Corson; N. Verrier; M. Payoux","Misinformation effect and centrality",2015,"European Review of Applied Psychology","10.1016/j.erap.2015.03.001","en","en","es","students","lab",NA,NA,0,0,0,0,57,57,57,"within",NA,NA,0.85,0.61,0.26,0.32,"proportion",0,"omit","omit","neutral","comparing accuracy on misleading and neutral items concerning central details","p. 158",19,NA,1.6,NA,NA,0.842,NA,"no_manipulation",0,0,"audiovisual","z_film",NA,0,0,1.5,"text","questionnaire","no_manipulation","no_manipulation",0,168,0,0,"recognition","text","central",NA,NA,12,NA,"This study compares recal lon central and peripherall details. The numebr of items concerning each type is unclear. Demographics repersent the entire sample.",0.85,0.61,0.26,0.32,NA,NA,796
"765","158","158_01","158_01_01","0765","mahe",2015,"Mah__2015","article","A. Mah{\'{e}}; Y. Corson; N. Verrier; M. Payoux","Misinformation effect and centrality",2015,"European Review of Applied Psychology","10.1016/j.erap.2015.03.001","en","en","es","students","lab",NA,NA,0,0,0,0,57,57,57,"within",NA,NA,0.73,0.64,0.27,0.32,"proportion",0,"omit","omit","neutral","comparing accuracy on misleading and neutral items concerning peripheral details","p. 159",19,NA,1.7,NA,NA,0.843,NA,"no_manipulation",0,0,"audiovisual","z_film",NA,0,0,1.5,"text","questionnaire","no_manipulation","no_manipulation",0,168,0,0,"recognition","text","peripheral",NA,NA,12,NA,"This study compares recal lon central and peripherall details. The numebr of items concerning each type is unclear. Demographics repersent the entire sample.",0.73,0.64,0.27,0.32,NA,NA,797
